respondent_id,response_text,human_code_label,human_code,notes,llm_code_label,confidence,llm_code,gender,gender_label,race,race_label,marital_status,marital_status_label,income,income_label,education,education_label,occupation_status,occupation_status_label,age,party_id,party_id_label
141328,"INFLATION,   IMMIGRATION, CLOSE THE BORDERS, RECYCLING, HEALTHCARE, (ESP CURE FOR DIABETES) BALANCE THE NATIONAL BUDGET, STOP WASTED SPENDING, DO NOT CANCEL STUDENT LOANS",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",2,widowed,4,"$60,000-$99,999",4,bachelor's degree,5,retired,74,7,strong repbulican
141329,Women's rights to choose,,,,Healthcare,High,2,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,1,working now,59,7,strong repbulican
141330,The most important problem we face is the fact that we have left the Christian faith as a nation.,,,,Social Issues,High,4,2,woman,2,"black, non-hispanic",2,widowed,-9,refused,3,some college,1,working now,-2,5,independent republican
141332,I don't know there are lots of problems ,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",5,never married,2,"$10,000-$29,999",4,bachelor's degree,1,working now,39,5,independent republican
141333,"A convicted felon being president, being let off the hook for all his crimes and stacking his new cabinet with sexual predators and child abusers while planning to dismantle every single organization that helps America maintain law and order while increasing prices dramatically.",,,,Politics/Democracy,High,3,2,woman,1,"white, non-hispanic",3,divorced,3,"$30,000-$59,999",3,some college,1,working now,41,3,independent democrat
141334,"We have elected a convicted felon, sexual assaulter, and fraudster, as President simply because he is a white man.  As a result I now feel our biggest problem in America is racism. ",,,,Social Issues,High,4,1,man,2,"black, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,-2,1,strong democrat
141335,"Economy, illegal immigration and border security",,,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",3,some college,1,working now,60,7,strong repbulican
141338,TRUMP AND HIS FOLLOWERS . We are in a world of hurt. ,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,1,working now,40,1,strong democrat
141339,bad economy in the US. foreign trade and too much help for immigrants ,,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",3,some college,1,working now,55,7,strong repbulican
141340,"insurance industry (medical, home, flood, auto), ",,,,Other,High,9,2,woman,1,"white, non-hispanic",1,married,6,"$250,000 or more",3,some college,1,working now,41,5,independent republican
141341,Education of our children. It is a shame on our country that our children are ranked 25th in education.  Our lack of attention to the importance of STEM is a weakness in our ability to compete in the global market.  It points to us having our priorities being screwed up.,,,,Other,High,9,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,1,working now,56,2,not very strong democrat
141342,economy..,,,,Economy,High,1,1,man,3,hispanic,3,divorced,2,"$10,000-$29,999",2,high school,1,working now,65,3,independent democrat
141343,"hatred--of each other, of others, how unable people are to work together or help each other",,,,Social Issues,High,4,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,1,working now,46,1,strong democrat
141344,too many illegal immigrants coming into usa,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",2,high school,5,retired,73,2,not very strong democrat
141348,"Tribalism between parties, not being able to get anything done because of this",,,,Politics/Democracy,High,3,2,woman,1,"white, non-hispanic",1,married,6,"$250,000 or more",5,graduate degree,1,working now,39,2,not very strong democrat
141349,Lack of family values.,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,6,"$250,000 or more",5,graduate degree,1,working now,59,6,not very strong republican
141350,illegal immigration  ,,,,Immigration,High,6,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",2,high school,1,working now,51,6,not very strong republican
141352,abortion rights voting rights Donald Trump re election people he has hired to run our country,,,,Unclear,Low,10,2,woman,2,"black, non-hispanic",5,never married,2,"$10,000-$29,999",3,some college,6,permanently disabled,-2,1,strong democrat
141353,"The economy, the cost of living is going up while my income is the same.",,,,Unclear,Low,10,2,woman,2,"black, non-hispanic",3,divorced,5,"$100,000-$249,999",3,some college,1,working now,65,3,independent democrat
141354,economy seems to be hurting - inflation is very high. it seems we still have a lot of people who do not want to work or can't find jobs since Covid. ,Economy,1,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,7,homemaker,-2,5,independent republican
141355,The cost of living is the most important problem facing this country.,,,,Economy,High,1,2,woman,1,"white, non-hispanic",5,never married,5,"$100,000-$249,999",5,graduate degree,1,working now,54,5,independent republican
141356,"Affordable housing, Job stability , food prices",,,,Unclear,Low,10,2,woman,2,"black, non-hispanic",5,never married,3,"$30,000-$59,999",3,some college,1,working now,57,1,strong democrat
141357,"homeless, not taking care of the people here before a foreign country ",,,,Social Issues,High,4,2,woman,3,hispanic,1,married,2,"$10,000-$29,999",3,some college,5,retired,63,1,strong democrat
141358,SK,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",5,graduate degree,5,retired,73,2,not very strong democrat
141359,"inflation, groceries are stupid expensive ",,,,Economy,High,1,1,man,3,hispanic,1,married,5,"$100,000-$249,999",2,high school,1,working now,43,7,strong repbulican
141360,"Open Borders, Too much Government Control",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",2,high school,5,retired,64,7,strong repbulican
141361,"economy, immigration, radicals",,,,Economy,Medium,1,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,51,6,not very strong republican
141362,Economy. highprices for everything,,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",2,high school,5,retired,80,7,strong repbulican
141363,Inflation. prices are too high,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",2,high school,1,working now,61,6,not very strong republican
141366,"illegal immigration , financial problems ",,,,Immigration,High,6,2,woman,1,"white, non-hispanic",2,widowed,1,"under $9,999",4,bachelor's degree,5,retired,80,7,strong repbulican
141367,"economy , female rights and abortion rights, immigration ",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",3,divorced,3,"$30,000-$59,999",3,some college,5,retired,67,1,strong democrat
141368,the MAGA brainwashing movement ,,,,Social Issues,High,4,1,man,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",4,bachelor's degree,1,working now,40,2,not very strong democrat
141369,"Immigration, high costs, and trans ideology being pushed on children",,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,35,5,independent republican
141370,Illegals immigrants allowed to move about freely throughout our states due to Biden's boarder policies,,,,Immigration,High,6,1,man,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",4,bachelor's degree,5,retired,80,7,strong repbulican
141371,"inflation, prices, ",,,,Economy,High,1,2,woman,1,"white, non-hispanic",3,divorced,5,"$100,000-$249,999",2,high school,1,working now,65,5,independent republican
141373,a divided political system that has no interest in compromise to create solutions for the country in general and are not in touch with what the overall concerns of the country are. they are to busy competing with each other for there own political gain.  They use out right lies as strategy to skew people's views and perceptions.,,,,Politics/Democracy,High,3,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",4,bachelor's degree,1,working now,55,1,strong democrat
141374,democratic institutions on the brink of collapse; rampant disinformation; lack of critical thinking and logic; rejection of expertise by half the US population; rampant racism and sexism intentionally stoked by politicians; Christian nationalism; climate change denial; degradation of women's rights; failing public education systems that are being taken over by conservative ideologues,,,,Politics/Democracy,High,3,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,44,2,not very strong democrat
141375,"Inflation, illegal immigration, too soft on crime, taxes too high, federal deficit",,,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,-9,refused,4,bachelor's degree,1,working now,52,5,independent republican
141376,Income Inequality,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,49,3,independent democrat
141377,Rise in Authoritarian tendancies in our country.,,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",3,divorced,5,"$100,000-$249,999",4,bachelor's degree,1,working now,54,3,independent democrat
141378,Immigration. Illegals coming in without being vetted. Cartels coming in and bringing drugs and sex trafficking. ,,,,Immigration,High,6,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",3,some college,1,working now,66,7,strong repbulican
141379,everything is wrong with the country,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",5,never married,1,"under $9,999",2,high school,1,working now,28,7,strong repbulican
141380,"climate change that, if it goes unchecked, will lead to the mass extinction of life on earth as we know it.",,,,Environment,High,7,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,5,retired,71,1,strong democrat
141381,high prices of groceries..homes..gas..and lack of good paying jobs ,,,,Economy,High,1,2,woman,1,"white, non-hispanic",5,never married,1,"under $9,999",2,high school,1,working now,52,7,strong repbulican
141382,I don't know there's no problem ,Unclear,10,,Unclear,Low,10,2,woman,2,"black, non-hispanic",5,never married,1,"under $9,999",1,less than high school,4,unemployed,43,5,independent republican
141384,"trumpâ€”with Ukraine battle, deportation plan, abortions, climate!, appointments. just trump!",,,,Politics/Democracy,High,3,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",5,graduate degree,5,retired,73,1,strong democrat
141385,"Affordable tuition, Affordable Housing ,equality, ",,,,Economy,Medium,1,2,woman,2,"black, non-hispanic",5,never married,3,"$30,000-$59,999",-2,insufficient information,1,working now,29,3,independent democrat
141386,Economy and border control,Economy,1,multiple problems,Unclear,Low,10,2,woman,1,"white, non-hispanic",3,divorced,5,"$100,000-$249,999",5,graduate degree,1,working now,70,7,strong repbulican
141387,I believea computer/satellite mogul influence ,,,,Unclear,Low,10,1,man,3,hispanic,1,married,5,"$100,000-$249,999",3,some college,5,retired,65,1,strong democrat
141388,Lack of honesty and civility in public discourse,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,6,"$250,000 or more",4,bachelor's degree,1,working now,66,1,strong democrat
141389,border and the criminals coming over,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",2,high school,1,working now,42,7,strong repbulican
141391,The Moral division in our country as targeted primarily through the media.,,,,Social Issues,High,4,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",4,bachelor's degree,1,working now,36,7,strong repbulican
141392,"economy,military,growth of living expences",,,,Economy,High,1,1,man,1,"white, non-hispanic",3,divorced,4,"$60,000-$99,999",4,bachelor's degree,5,retired,78,7,strong repbulican
141393,forest Fire in LA,Environment,7,,Environment,High,7,1,man,2,"black, non-hispanic",5,never married,1,"under $9,999",3,some college,1,working now,34,4,independent
141395,economic inequality,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,1,working now,45,1,strong democrat
141396,The national debt,,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",3,some college,4,unemployed,71,6,not very strong republican
141397,The condition of our Democracy,,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,5,retired,-2,2,not very strong democrat
141398,Cost of living - I am severely concerned about my ability to afford a home let alone a family in the next 20 or so years.  ,,,,Economy,High,1,1,man,1,"white, non-hispanic",5,never married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,26,2,not very strong democrat
141399,"racism , white people are very self entitled and consider everyone else less than.",,,,Social Issues,High,4,1,man,1,"white, non-hispanic",5,never married,4,"$60,000-$99,999",2,high school,1,working now,49,2,not very strong democrat
141400,corrupt government ,,,,Unclear,Low,10,2,woman,2,"black, non-hispanic",5,never married,5,"$100,000-$249,999",3,some college,1,working now,56,1,strong democrat
141401,illegal immigration ,,,,Immigration,High,6,1,man,4,asian,1,married,5,"$100,000-$249,999",3,some college,1,working now,43,7,strong repbulican
